type_propriete,quartier,arrondissement,capacite_accueil,salle_de_bain,chambres,lits,prix,nb_commentaires,note_moyenne,nb_mois_en_activite
Complète,Vaugirard,75015,2,1.0,1.0,1.0,88.0,1,100.0,0.0
Complète,Buttes-Chaumont,75019,2,1.0,,1.0,43.0,27,81.0,19.0
Complète,Opéra,75009,2,1.0,,1.0,80.0,2,90.0,4.0
Complète,Panthéon,75005,2,1.0,,1.0,60.0,2,100.0,1.0
Complète,Vaugirard,75015,2,1.0,1.0,1.0,70.0,2,100.0,0.0
Complète,Passy,75016,3,1.5,2.0,2.0,350.0,0,,
Chambre privée,Opéra,75009,2,1.0,1.0,1.0,130.0,11,96.0,8.0
Complète,Ménilmontant,75020,5,1.0,3.0,4.0,190.0,0,,
Complète,Buttes-Chaumont,75019,2,1.0,,1.0,80.0,3,,0.0
Complète,Popincourt,75011,5,2.0,3.0,3.0,200.0,2,100.0,3.0
Complète,Opéra,75009,4,1.0,1.0,1.0,60.0,0,,
Complète,Vaugirard,75015,1,0.0,,0.0,110.0,6,100.0,5.0
Complète,Buttes-Chaumont,75019,2,1.0,1.0,1.0,90.0,13,98.0,7.0
Complète,Reuilly,75012,3,1.5,1.0,2.0,92.0,0,,
Complète,Ménilmontant,75020,2,1.0,1.0,1.0,55.0,8,98.0,14.0
Complète,Popincourt,75011,4,1.0,1.0,2.0,119.0,10,100.0,15.0
Complète,Entrepôt,75010,4,1.0,3.0,3.0,130.0,1,100.0,0.0
Complète,Popincourt,75011,4,1.0,1.0,2.0,70.0,2,90.0,1.0
Chambre privée,Vaugirard,75015,2,1.0,1.0,1.0,92.0,50,97.0,19.0
Complète,Buttes-Chaumont,75019,6,1.0,2.0,3.0,110.0,8,91.0,13.0
Complète,Popincourt,75011,2,1.0,1.0,1.0,75.0,0,,
Complète,Buttes-Chaumont,75019,5,1.0,2.0,3.0,100.0,0,,
Complète,Buttes-Montmartre,75018,3,1.0,1.0,2.0,45.0,3,87.0,5.0
Complète,Gobelins,75013,2,1.0,1.0,1.0,60.0,10,98.0,18.0
Complète,Buttes-Montmartre,75018,2,1.0,1.0,1.0,99.0,11,95.0,8.0
Complète,Passy,75016,2,1.0,,2.0,80.0,0,,
Complète,Buttes-Montmartre,75018,2,1.5,1.0,1.0,90.0,10,96.0,13.0
Complète,Batignolles-Monceau,75017,2,1.0,,1.0,50.0,1,100.0,0.0
Complète,Buttes-Montmartre,75018,2,1.0,1.0,1.0,95.0,1,100.0,0.0
Complète,Temple,75003,4,1.0,3.0,3.0,174.0,10,100.0,5.0
Complète,Ménilmontant,75020,4,1.0,1.0,2.0,120.0,0,,
Complète,Entrepôt,75010,2,1.0,1.0,2.0,88.0,31,95.0,4.0
Complète,Popincourt,75011,4,1.0,1.0,2.0,80.0,5,84.0,8.0
Complète,Luxembourg,75006,4,1.0,2.0,3.0,155.0,2,90.0,1.0
Complète,Reuilly,75012,5,1.0,1.0,2.0,75.0,15,100.0,8.0
Complète,Opéra,75009,2,1.0,2.0,2.0,100.0,4,93.0,8.0
Complète,Temple,75003,1,1.0,1.0,1.0,58.0,0,,
Complète,Popincourt,75011,2,1.0,,1.0,90.0,0,,
Complète,Popincourt,75011,1,1.0,,0.0,30.0,17,90.0,16.0
Complète,Reuilly,75012,3,1.0,,2.0,140.0,5,92.0,1.0
Complète,Ménilmontant,75020,5,1.0,1.0,3.0,73.0,5,96.0,3.0
Complète,Élysée,75008,2,1.0,,1.0,100.0,4,90.0,2.0
Complète,Buttes-Chaumont,75019,4,1.0,2.0,2.0,80.0,1,80.0,0.0
Complète,Ménilmontant,75020,2,1.0,1.0,1.0,65.0,3,100.0,6.0
Complète,Popincourt,75011,2,1.0,,1.0,75.0,1,100.0,0.0
Complète,Hôtel-de-Ville,75004,7,2.5,2.0,3.0,743.0,43,93.0,16.0
Complète,Ménilmontant,75020,2,1.0,1.0,1.0,80.0,5,100.0,3.0
Complète,Louvre,75001,12,5.5,6.0,6.0,936.0,43,98.0,16.0
Complète,Buttes-Montmartre,75018,2,1.0,1.0,1.0,75.0,1,100.0,0.0
Complète,Reuilly,75012,3,1.0,1.0,1.0,69.0,0,,
Chambre privée,Entrepôt,75010,1,1.0,1.0,1.0,49.0,6,100.0,2.0
Complète,Panthéon,75005,2,1.0,,0.0,68.0,4,95.0,0.0
Complète,Gobelins,75013,9,3.0,6.0,5.0,250.0,6,93.0,15.0
Complète,Popincourt,75011,4,1.0,1.0,2.0,90.0,1,100.0,0.0
Complète,Temple,75003,3,1.0,1.0,2.0,90.0,34,100.0,17.0
Complète,Buttes-Montmartre,75018,2,1.0,,1.0,50.0,0,,
Complète,Panthéon,75005,2,1.0,,1.0,98.0,32,98.0,13.0
Complète,Batignolles-Monceau,75017,4,1.0,,2.0,115.0,4,95.0,1.0
Complète,Popincourt,75011,4,1.0,2.0,2.0,64.0,6,97.0,6.0
Complète,Passy,75016,2,1.0,,1.0,60.0,19,96.0,18.0
Complète,Opéra,75009,6,2.0,3.0,3.0,150.0,1,100.0,0.0
Complète,Opéra,75009,8,2.0,4.0,4.0,250.0,2,100.0,0.0
Chambre privée,Observatoire,75014,2,1.5,1.0,1.0,45.0,23,99.0,7.0
Complète,Buttes-Chaumont,75019,2,1.0,1.0,1.0,100.0,0,,
Complète,Luxembourg,75006,2,1.0,1.0,2.0,90.0,1,100.0,0.0
Complète,Luxembourg,75006,4,1.0,2.0,2.0,315.0,4,100.0,7.0
Chambre privée,Entrepôt,75010,2,1.0,1.0,1.0,20.0,1,100.0,0.0
Complète,Popincourt,75011,2,1.0,1.0,1.0,60.0,11,96.0,6.0
Complète,Vaugirard,75015,2,1.0,,1.0,68.0,4,80.0,3.0
Complète,Louvre,75001,2,1.0,1.0,1.0,120.0,0,,
Complète,Ménilmontant,75020,2,1.0,,1.0,43.0,0,,
Complète,Reuilly,75012,4,1.5,1.0,2.0,90.0,1,100.0,0.0
Chambre privée,Buttes-Chaumont,75019,2,1.5,1.0,1.0,75.0,0,,
Complète,Bourse,75002,2,1.0,1.0,1.0,140.0,8,100.0,6.0
Complète,Vaugirard,75015,4,1.0,1.0,2.0,160.0,2,100.0,1.0
Complète,Vaugirard,75015,3,1.0,1.0,1.0,72.0,8,98.0,11.0
Complète,Vaugirard,75015,4,1.0,2.0,2.0,140.0,4,100.0,3.0
Complète,Élysée,75008,5,1.0,1.0,1.0,850.0,1,100.0,0.0
Complète,Élysée,75008,2,1.0,1.0,1.0,250.0,0,,
Complète,Buttes-Montmartre,75018,2,1.0,1.0,1.0,100.0,0,,
Complète,Buttes-Montmartre,75018,2,1.5,1.0,1.0,55.0,14,90.0,9.0
Complète,Buttes-Chaumont,75019,3,1.0,1.0,2.0,90.0,11,96.0,10.0
Complète,Buttes-Montmartre,75018,2,1.0,1.0,1.0,60.0,1,,0.0
Complète,Vaugirard,75015,2,1.0,,1.0,111.0,8,98.0,7.0
Complète,Élysée,75008,1,1.0,1.0,1.0,45.0,15,85.0,4.0
Complète,Entrepôt,75010,5,1.0,2.0,3.0,130.0,13,95.0,6.0
Complète,Vaugirard,75015,2,1.0,1.0,1.0,84.0,1,100.0,0.0
Chambre privée,Observatoire,75014,2,1.0,1.0,1.0,50.0,7,97.0,13.0
Complète,Ménilmontant,75020,2,1.0,,1.0,60.0,17,92.0,13.0
Complète,Reuilly,75012,2,1.0,,1.0,75.0,2,100.0,1.0
Complète,Popincourt,75011,4,1.0,1.0,2.0,79.0,0,,
Complète,Reuilly,75012,5,1.0,2.0,2.0,129.0,0,,
Complète,Temple,75003,2,1.0,1.0,1.0,200.0,1,100.0,0.0
Complète,Buttes-Montmartre,75018,3,1.0,1.0,0.0,67.0,4,100.0,3.0
Complète,Palais-Bourbon,75007,2,1.0,,1.0,90.0,0,,
Complète,Louvre,75001,7,1.5,2.0,4.0,468.0,52,93.0,12.0
Complète,Gobelins,75013,2,1.0,,1.0,50.0,5,80.0,0.0
Chambre privée,Batignolles-Monceau,75017,2,1.0,1.0,1.0,250.0,0,,
Complète,Observatoire,75014,3,1.0,1.0,2.0,55.0,3,90.0,2.0
Complète,Luxembourg,75006,2,1.0,1.0,1.0,180.0,3,100.0,1.0
Complète,Vaugirard,75015,5,1.0,2.0,2.0,98.0,3,93.0,2.0
Complète,Bourse,75002,2,1.0,1.0,1.0,190.0,6,100.0,8.0
Complète,Observatoire,75014,5,2.0,2.0,3.0,200.0,0,,
Complète,Palais-Bourbon,75007,7,2.5,2.0,4.0,401.0,7,100.0,14.0
Complète,Vaugirard,75015,6,2.0,3.0,1.0,230.0,0,,
Complète,Observatoire,75014,3,1.0,2.0,3.0,70.0,3,73.0,1.0
Complète,Louvre,75001,2,1.0,1.0,1.0,92.0,14,98.0,8.0
Complète,Louvre,75001,8,3.0,3.0,4.0,819.0,34,94.0,15.0
Complète,Louvre,75001,6,2.5,2.0,3.0,708.0,44,98.0,16.0
Complète,Popincourt,75011,3,1.0,1.0,1.0,114.0,13,100.0,5.0
Complète,Buttes-Montmartre,75018,2,1.5,1.0,1.0,55.0,8,94.0,6.0
Complète,Opéra,75009,6,1.0,2.0,6.0,100.0,0,,
Complète,Passy,75016,2,1.0,,1.0,85.0,1,20.0,0.0
Complète,Opéra,75009,2,1.0,1.0,1.0,75.0,6,97.0,4.0
Complète,Popincourt,75011,4,1.0,2.0,2.0,75.0,1,100.0,0.0
Complète,Observatoire,75014,2,1.0,,1.0,108.0,1,100.0,0.0
Complète,Popincourt,75011,3,1.0,,1.0,60.0,3,73.0,0.0
Complète,Popincourt,75011,2,1.5,1.0,1.0,90.0,11,95.0,7.0
Complète,Élysée,75008,4,1.0,1.0,2.0,160.0,18,98.0,19.0
Complète,Entrepôt,75010,2,1.0,1.0,1.0,70.0,2,90.0,3.0
Complète,Louvre,75001,2,1.0,1.0,0.0,95.0,11,98.0,6.0
Complète,Buttes-Chaumont,75019,2,1.0,,1.0,50.0,0,,
Complète,Panthéon,75005,3,1.0,2.0,2.0,115.0,0,,
Complète,Buttes-Montmartre,75018,2,1.0,1.0,1.0,100.0,3,93.0,1.0
Complète,Reuilly,75012,6,1.0,3.0,4.0,260.0,1,100.0,0.0
Complète,Popincourt,75011,2,1.0,1.0,1.0,93.0,2,90.0,10.0
Complète,Batignolles-Monceau,75017,2,1.0,,1.0,25.0,6,63.0,1.0
Complète,Batignolles-Monceau,75017,3,1.0,1.0,2.0,90.0,8,100.0,9.0
Complète,Bourse,75002,1,1.0,,1.0,78.0,1,100.0,0.0
Complète,Panthéon,75005,4,1.0,1.0,1.0,155.0,4,100.0,5.0
Complète,Buttes-Montmartre,75018,4,1.5,2.0,3.0,150.0,3,93.0,7.0
Complète,Reuilly,75012,6,2.0,3.0,3.0,176.0,7,94.0,6.0
Complète,Bourse,75002,4,2.0,2.0,2.0,297.0,8,90.0,2.0
Complète,Vaugirard,75015,4,1.0,1.0,2.0,124.0,8,100.0,8.0
Complète,Buttes-Montmartre,75018,2,1.0,,1.0,82.0,14,89.0,6.0
Chambre privée,Louvre,75001,2,1.0,1.0,1.0,38.0,30,99.0,18.0
Complète,Observatoire,75014,6,1.0,2.0,4.0,140.0,17,98.0,7.0
Complète,Buttes-Montmartre,75018,2,1.0,,1.0,85.0,4,95.0,2.0
Chambre privée,Louvre,75001,2,1.0,1.0,1.0,40.0,52,98.0,20.0
Complète,Hôtel-de-Ville,75004,2,1.0,,1.0,87.0,13,89.0,20.0
Complète,Observatoire,75014,2,1.0,1.0,1.0,110.0,10,100.0,18.0
Complète,Panthéon,75005,2,1.0,,1.0,45.0,9,82.0,1.0
Complète,Temple,75003,2,1.0,,2.0,135.0,0,,
Complète,Reuilly,75012,4,1.0,1.0,4.0,73.0,41,94.0,7.0
Complète,Batignolles-Monceau,75017,4,1.0,1.0,2.0,100.0,5,100.0,4.0
Complète,Buttes-Montmartre,75018,6,1.0,2.0,5.0,80.0,7,83.0,8.0
Complète,Vaugirard,75015,1,1.0,1.0,1.0,39.0,7,89.0,6.0
Complète,Ménilmontant,75020,3,1.0,,2.0,85.0,19,100.0,19.0
Complète,Vaugirard,75015,2,1.0,,0.0,100.0,2,90.0,0.0
Complète,Entrepôt,75010,2,1.0,,1.0,76.0,18,95.0,15.0
Complète,Vaugirard,75015,8,2.5,3.0,4.0,170.0,3,87.0,2.0
Complète,Palais-Bourbon,75007,2,1.0,,1.0,75.0,11,93.0,2.0
Complète,Ménilmontant,75020,2,1.0,1.0,2.0,120.0,18,93.0,8.0
Complète,Reuilly,75012,2,1.0,,1.0,75.0,2,100.0,9.0
Complète,Observatoire,75014,2,1.0,1.0,1.0,85.0,2,90.0,0.0
Complète,Popincourt,75011,3,1.0,1.0,2.0,40.0,16,93.0,8.0
Complète,Passy,75016,2,1.0,,1.0,180.0,1,100.0,0.0
Complète,Hôtel-de-Ville,75004,2,1.0,,1.0,70.0,3,100.0,0.0
Complète,Ménilmontant,75020,2,1.0,1.0,1.0,57.0,2,100.0,3.0
Complète,Buttes-Chaumont,75019,5,1.0,2.0,3.0,142.0,12,93.0,12.0
Complète,Batignolles-Monceau,75017,2,1.0,1.0,1.0,45.0,0,,
Complète,Batignolles-Monceau,75017,2,1.0,1.0,1.0,45.0,0,,
Complète,Ménilmontant,75020,4,1.0,1.0,2.0,68.0,11,85.0,13.0
Complète,Reuilly,75012,2,1.0,1.0,2.0,120.0,3,80.0,6.0
Complète,Ménilmontant,75020,2,1.0,,1.0,95.0,4,95.0,7.0
Complète,Palais-Bourbon,75007,2,1.0,1.0,1.0,60.0,29,99.0,17.0
Complète,Buttes-Chaumont,75019,4,1.0,1.0,2.0,85.0,0,,
Complète,Popincourt,75011,3,1.0,1.0,2.0,50.0,23,95.0,18.0
Complète,Buttes-Chaumont,75019,3,1.5,1.0,1.0,78.0,6,100.0,12.0
Chambre privée,Entrepôt,75010,4,1.5,1.0,1.0,30.0,3,93.0,2.0
Complète,Reuilly,75012,2,1.0,1.0,0.0,39.0,3,100.0,8.0
Complète,Entrepôt,75010,4,1.0,2.0,2.0,140.0,4,93.0,1.0
Complète,Ménilmontant,75020,3,1.0,,1.0,90.0,11,93.0,7.0
Complète,Opéra,75009,4,2.5,3.0,2.0,159.0,1,100.0,0.0
Complète,Temple,75003,4,1.0,1.0,2.0,147.0,8,90.0,13.0
Complète,Popincourt,75011,2,1.0,1.0,1.0,69.0,22,83.0,19.0
Complète,Popincourt,75011,2,1.0,,1.0,60.0,12,95.0,3.0
Complète,Observatoire,75014,4,1.0,2.0,4.0,170.0,0,,
Complète,Opéra,75009,6,1.0,2.0,3.0,188.0,20,95.0,8.0
Complète,Bourse,75002,4,1.0,1.0,2.0,120.0,2,100.0,2.0
Chambre privée,Popincourt,75011,2,1.0,1.0,1.0,55.0,15,100.0,6.0
Chambre privée,Temple,75003,1,1.0,,1.0,30.0,0,,
Complète,Opéra,75009,2,1.0,1.0,1.0,100.0,59,92.0,20.0
Complète,Bourse,75002,4,1.0,2.0,2.0,120.0,4,90.0,6.0
Complète,Hôtel-de-Ville,75004,2,1.0,1.0,1.0,66.0,63,90.0,19.0
Complète,Passy,75016,2,1.0,1.0,1.0,100.0,0,,
Complète,Buttes-Montmartre,75018,2,1.0,,1.0,52.0,0,,
Complète,Popincourt,75011,2,1.0,1.0,1.0,65.0,2,90.0,4.0
Complète,Louvre,75001,5,2.5,3.0,5.0,299.0,0,,
Chambre privée,Ménilmontant,75020,1,1.0,1.0,1.0,101.0,1,100.0,0.0
Complète,Passy,75016,1,1.0,1.0,0.0,65.0,3,100.0,6.0
Complète,Vaugirard,75015,2,1.0,,1.0,74.0,23,99.0,16.0
Complète,Panthéon,75005,2,1.0,,2.0,95.0,22,81.0,8.0
Complète,Entrepôt,75010,2,1.0,1.0,1.0,75.0,4,100.0,2.0
Chambre privée,Palais-Bourbon,75007,1,1.0,,1.0,30.0,1,100.0,0.0
Complète,Buttes-Chaumont,75019,5,1.0,1.0,3.0,118.0,27,90.0,8.0
Complète,Reuilly,75012,4,1.5,2.0,2.0,100.0,2,100.0,2.0
Complète,Observatoire,75014,2,1.0,1.0,1.0,83.0,4,85.0,2.0
Complète,Buttes-Montmartre,75018,2,1.0,1.0,1.0,50.0,3,93.0,1.0
Complète,Popincourt,75011,2,1.0,1.0,1.0,72.0,1,100.0,0.0
Complète,Palais-Bourbon,75007,2,1.0,1.0,1.0,177.0,13,94.0,14.0
Chambre privée,Vaugirard,75015,2,1.0,,2.0,30.0,15,95.0,5.0
Complète,Ménilmontant,75020,2,1.0,,2.0,40.0,2,100.0,0.0
Complète,Passy,75016,2,1.0,,1.0,80.0,0,,
Complète,Buttes-Montmartre,75018,4,1.0,2.0,2.0,80.0,1,,0.0
Complète,Batignolles-Monceau,75017,2,1.0,,1.0,66.0,4,70.0,2.0
Complète,Vaugirard,75015,6,1.0,2.0,3.0,140.0,4,100.0,1.0
Complète,Opéra,75009,5,1.0,2.0,4.0,190.0,7,100.0,6.0
Complète,Popincourt,75011,4,1.0,1.0,2.0,118.0,14,100.0,14.0
Complète,Buttes-Montmartre,75018,2,1.0,1.0,1.0,55.0,17,96.0,2.0
Complète,Opéra,75009,4,1.0,1.0,2.0,129.0,7,100.0,6.0
Complète,Ménilmontant,75020,1,1.0,,1.0,28.0,10,92.0,17.0
Complète,Temple,75003,2,1.0,,1.0,80.0,3,90.0,3.0
Complète,Panthéon,75005,4,2.5,2.0,2.0,398.0,0,,
Complète,Luxembourg,75006,3,1.0,,1.0,84.0,9,96.0,20.0
Complète,Panthéon,75005,6,1.0,2.0,3.0,335.0,14,100.0,6.0
Complète,Popincourt,75011,2,1.0,1.0,1.0,40.0,35,91.0,20.0
Complète,Popincourt,75011,2,1.0,,1.0,60.0,11,95.0,3.0
Complète,Popincourt,75011,2,1.0,1.0,1.0,80.0,5,96.0,6.0
Complète,Buttes-Montmartre,75018,2,1.0,,0.0,70.0,3,67.0,6.0
Complète,Batignolles-Monceau,75017,2,1.0,1.0,1.0,100.0,7,100.0,5.0
Complète,Palais-Bourbon,75007,2,1.0,1.0,1.0,100.0,1,,0.0
Complète,Temple,75003,4,1.0,2.0,4.0,120.0,1,,0.0
Complète,Hôtel-de-Ville,75004,2,1.0,1.0,1.0,145.0,4,100.0,5.0
Complète,Palais-Bourbon,75007,2,1.0,,1.0,50.0,8,88.0,4.0
Complète,Popincourt,75011,3,1.0,1.0,2.0,170.0,27,99.0,8.0
Complète,Temple,75003,6,2.5,4.0,5.0,395.0,24,100.0,17.0
Complète,Louvre,75001,3,1.0,2.0,2.0,230.0,0,,
Complète,Panthéon,75005,2,1.0,,1.0,110.0,1,100.0,0.0
Complète,Gobelins,75013,4,1.0,2.0,2.0,100.0,21,96.0,21.0
Complète,Observatoire,75014,2,1.0,,2.0,70.0,0,,
Complète,Buttes-Chaumont,75019,3,1.0,,2.0,80.0,23,91.0,15.0
Complète,Ménilmontant,75020,2,1.0,,1.0,65.0,2,,0.0
Complète,Vaugirard,75015,5,1.0,1.0,3.0,100.0,15,87.0,13.0
Complète,Passy,75016,1,1.0,,1.0,37.0,20,87.0,18.0
Complète,Observatoire,75014,4,1.0,,2.0,64.0,20,85.0,20.0
Complète,Opéra,75009,4,1.0,,2.0,98.0,27,90.0,18.0
Complète,Buttes-Montmartre,75018,2,1.0,1.0,1.0,75.0,13,100.0,8.0
Complète,Bourse,75002,2,1.0,2.0,1.0,166.0,0,,
Complète,Entrepôt,75010,2,1.0,1.0,1.0,100.0,13,98.0,7.0
Complète,Bourse,75002,4,1.5,2.0,2.0,200.0,8,98.0,17.0
Complète,Hôtel-de-Ville,75004,4,1.0,1.0,2.0,88.0,1,60.0,0.0
Complète,Popincourt,75011,2,1.0,,1.0,70.0,15,97.0,3.0
Complète,Temple,75003,2,1.0,,0.0,130.0,21,100.0,6.0
Complète,Buttes-Chaumont,75019,2,1.0,1.0,1.0,65.0,23,93.0,7.0
Complète,Élysée,75008,1,1.0,,1.0,45.0,0,,
Complète,Vaugirard,75015,2,1.0,1.0,1.0,55.0,12,93.0,8.0
Complète,Vaugirard,75015,4,1.0,1.0,1.0,65.0,0,,
Complète,Vaugirard,75015,4,1.0,2.0,3.0,119.0,51,98.0,20.0
Chambre privée,Observatoire,75014,2,1.0,1.0,2.0,95.0,0,,
Complète,Buttes-Montmartre,75018,2,1.0,1.0,1.0,75.0,0,,
Chambre privée,Temple,75003,1,1.5,1.0,1.0,60.0,0,,
Complète,Opéra,75009,4,1.0,2.0,3.0,190.0,6,97.0,3.0
Complète,Ménilmontant,75020,6,1.0,3.0,3.0,1000.0,9,97.0,4.0
Complète,Gobelins,75013,6,1.0,2.0,3.0,95.0,10,98.0,5.0
Complète,Luxembourg,75006,5,2.0,2.0,4.0,390.0,0,,
Complète,Vaugirard,75015,2,1.0,,2.0,100.0,2,100.0,0.0
Complète,Reuilly,75012,4,1.0,1.0,2.0,46.0,0,,
Complète,Entrepôt,75010,2,1.0,,1.0,60.0,15,83.0,5.0
Complète,Hôtel-de-Ville,75004,2,1.0,1.0,1.0,89.0,0,,
Complète,Buttes-Montmartre,75018,4,1.0,1.0,2.0,85.0,16,96.0,3.0
Complète,Gobelins,75013,4,1.0,2.0,2.0,120.0,2,100.0,0.0
Complète,Temple,75003,2,1.0,,1.0,55.0,1,100.0,0.0
Complète,Passy,75016,2,1.0,1.0,1.0,89.0,31,97.0,11.0
Complète,Buttes-Montmartre,75018,2,1.0,1.0,1.0,60.0,2,100.0,1.0
Complète,Reuilly,75012,4,1.5,2.0,2.0,183.0,0,,
Complète,Batignolles-Monceau,75017,4,1.0,2.0,2.0,240.0,0,,
Complète,Buttes-Montmartre,75018,4,1.0,2.0,2.0,100.0,28,93.0,8.0
Complète,Batignolles-Monceau,75017,3,1.0,1.0,2.0,90.0,9,100.0,8.0
Complète,Passy,75016,4,2.0,2.0,3.0,180.0,2,100.0,1.0
Complète,Buttes-Montmartre,75018,4,1.0,1.0,2.0,80.0,4,90.0,4.0
Complète,Batignolles-Monceau,75017,2,1.5,,0.0,45.0,1,80.0,0.0
Complète,Ménilmontant,75020,4,1.0,2.0,3.0,110.0,2,100.0,1.0
Complète,Buttes-Chaumont,75019,6,2.0,3.0,4.0,180.0,0,,
Complète,Buttes-Montmartre,75018,4,1.0,1.0,2.0,70.0,2,90.0,5.0
Complète,Vaugirard,75015,4,1.0,2.0,4.0,55.0,7,94.0,12.0
Complète,Hôtel-de-Ville,75004,6,1.0,3.0,3.0,190.0,2,100.0,1.0
Complète,Reuilly,75012,4,1.0,1.0,2.0,150.0,5,96.0,0.0
Complète,Popincourt,75011,4,1.0,1.0,2.0,55.0,9,100.0,2.0
Complète,Popincourt,75011,2,1.0,1.0,1.0,95.0,2,100.0,3.0
Chambre privée,Batignolles-Monceau,75017,1,2.0,3.0,4.0,50.0,3,100.0,0.0
Complète,Panthéon,75005,2,1.0,2.0,3.0,90.0,5,100.0,6.0
Chambre privée,Buttes-Montmartre,75018,3,1.0,2.0,2.0,100.0,6,100.0,5.0
Complète,Batignolles-Monceau,75017,3,1.0,,2.0,80.0,2,100.0,0.0
Complète,Batignolles-Monceau,75017,2,1.0,,1.0,70.0,4,95.0,6.0
Complète,Popincourt,75011,2,1.0,1.0,1.0,38.0,1,,0.0
Complète,Buttes-Chaumont,75019,5,2.0,3.0,2.0,150.0,4,100.0,2.0
Complète,Ménilmontant,75020,4,1.0,2.0,3.0,79.0,1,100.0,0.0
Complète,Vaugirard,75015,3,1.0,2.0,2.0,120.0,2,90.0,1.0
Chambre privée,Palais-Bourbon,75007,2,1.0,1.0,1.0,65.0,65,99.0,8.0
Chambre privée,Luxembourg,75006,2,1.0,1.0,2.0,60.0,27,88.0,8.0
Complète,Opéra,75009,4,1.5,1.0,2.0,95.0,8,100.0,7.0
Complète,Temple,75003,5,2.0,3.0,3.0,228.0,15,96.0,18.0
Complète,Passy,75016,2,1.0,1.0,1.0,75.0,13,97.0,9.0
Chambre privée,Louvre,75001,2,1.0,1.0,1.0,60.0,32,99.0,11.0
Complète,Batignolles-Monceau,75017,2,1.0,1.0,1.0,65.0,0,,
Complète,Reuilly,75012,4,1.0,1.0,2.0,100.0,56,89.0,20.0
Complète,Buttes-Chaumont,75019,3,1.0,1.0,1.0,120.0,1,100.0,0.0
Complète,Buttes-Chaumont,75019,2,1.0,1.0,1.0,98.0,10,100.0,8.0
Complète,Popincourt,75011,5,1.0,2.0,3.0,120.0,5,100.0,6.0
Complète,Reuilly,75012,4,1.0,1.0,2.0,70.0,3,100.0,1.0
Complète,Buttes-Montmartre,75018,5,1.0,3.0,3.0,120.0,2,100.0,4.0
Complète,Opéra,75009,2,1.0,1.0,1.0,62.0,17,93.0,6.0
Complète,Observatoire,75014,2,1.0,,1.0,48.0,12,88.0,2.0
Complète,Buttes-Montmartre,75018,4,1.0,1.0,0.0,65.0,8,88.0,2.0
Complète,Opéra,75009,4,1.0,1.0,2.0,77.0,2,100.0,0.0
Complète,Batignolles-Monceau,75017,2,1.0,,2.0,29.0,0,,
Complète,Bourse,75002,2,1.0,,1.0,140.0,1,100.0,0.0
Complète,Popincourt,75011,2,1.0,,1.0,95.0,3,100.0,12.0
Complète,Hôtel-de-Ville,75004,2,1.0,,1.0,70.0,0,,
Complète,Buttes-Chaumont,75019,4,1.0,1.0,2.0,75.0,4,93.0,2.0
Complète,Buttes-Montmartre,75018,4,1.0,2.0,2.0,75.0,2,100.0,0.0
Complète,Bourse,75002,5,1.0,3.0,3.0,180.0,13,92.0,4.0
Complète,Batignolles-Monceau,75017,4,1.0,2.0,4.0,60.0,0,,
Complète,Reuilly,75012,2,1.0,,1.0,59.0,1,100.0,0.0
Complète,Vaugirard,75015,4,1.0,1.0,2.0,92.0,13,92.0,3.0
Complète,Popincourt,75011,2,1.0,,1.0,70.0,3,93.0,0.0
Complète,Buttes-Chaumont,75019,3,1.0,2.0,2.0,70.0,0,,
Complète,Entrepôt,75010,5,1.0,2.0,3.0,86.0,2,100.0,1.0
Complète,Buttes-Chaumont,75019,5,1.0,2.0,2.0,90.0,0,,
Complète,Luxembourg,75006,2,1.5,1.0,1.0,179.0,13,98.0,19.0
Complète,Buttes-Chaumont,75019,2,1.0,1.0,1.0,80.0,0,,
Chambre privée,Batignolles-Monceau,75017,2,1.0,1.0,1.0,55.0,2,100.0,0.0
Complète,Hôtel-de-Ville,75004,2,1.0,,1.0,100.0,3,100.0,1.0
Complète,Élysée,75008,4,1.5,1.0,2.0,315.0,2,100.0,6.0
Complète,Vaugirard,75015,2,1.0,,1.0,70.0,1,100.0,0.0
Complète,Temple,75003,5,1.5,2.0,3.0,150.0,4,100.0,5.0
Complète,Batignolles-Monceau,75017,4,1.0,1.0,1.0,60.0,7,97.0,7.0
Complète,Reuilly,75012,4,1.0,1.0,1.0,65.0,11,100.0,19.0
Complète,Panthéon,75005,2,1.0,1.0,1.0,150.0,0,,
Complète,Gobelins,75013,2,1.0,1.0,1.0,80.0,18,89.0,13.0
Complète,Passy,75016,2,1.0,1.0,1.0,80.0,7,96.0,19.0
Complète,Opéra,75009,2,1.0,,1.0,95.0,0,,
Complète,Panthéon,75005,4,1.0,2.0,3.0,250.0,6,93.0,7.0
Complète,Ménilmontant,75020,2,1.0,,2.0,50.0,0,,
Complète,Popincourt,75011,2,1.0,1.0,1.0,60.0,17,99.0,16.0
Complète,Buttes-Chaumont,75019,2,1.0,,1.0,30.0,13,90.0,20.0
Complète,Gobelins,75013,2,1.0,,1.0,64.0,10,86.0,6.0
Complète,Gobelins,75013,2,1.0,1.0,1.0,90.0,6,90.0,2.0
Complète,Popincourt,75011,2,1.0,1.0,1.0,80.0,0,,
Complète,Bourse,75002,2,1.0,,1.0,148.0,2,,2.0
Complète,Buttes-Montmartre,75018,6,2.5,3.0,3.0,180.0,19,94.0,14.0
